,bgm,bpm,genre,language,public_time,emotion,mood,match,like_time,unlike_time
2023,2023,61,dance,其他,old,mad,negative,1,0,0
2024,2024,138,soundtrack,日语,new,peaceful,negative,1,0,0
2025,2025,115,,韩语,new,sad,negative,1,0,0
2026,2026,127,soundtrack,其他,new,happy,negative,1,0,0
2027,2027,122,soundtrack,,new,mad,negative,1,0,0
2028,2028,134,R&B,日语,old,peaceful,negative,1,0,0
2029,2029,127,soundtrack,国语,new,peaceful,negative,1,0,0
2030,2030,83,,,new,mad,positive,1,0,0
2031,2031,146,R&B,其他,old,sad,positive,1,0,0
2032,2032,85,dance,韩语,new,mad,negative,1,0,0
2033,2033,64,,日语,new,sad,negative,1,0,0
2034,2034,133,pop,其他,new,sad,positive,1,0,0
2035,2035,114,,韩语,old,mad,positive,1,0,0
2036,2036,133,soundtrack,其他,,peaceful,negative,1,0,0
2037,2037,86,jazz,国语,,mad,negative,1,0,0
2038,2038,127,dance,国语,new,sad,negative,1,0,0
2039,2039,124,jazz,国语,old,happy,negative,1,0,0
2040,2040,148,soundtrack,韩语,new,mad,negative,1,0,0
2041,2041,100,R&B,国语,new,mad,positive,1,0,0
2042,2042,138,pop,韩语,,sad,positive,1,0,0
2043,2043,147,jazz,其他,,sad,positive,1,0,0
2044,2044,127,R&B,国语,old,happy,negative,1,0,0
2045,2045,108,R&B,韩语,old,peaceful,positive,1,0,0
2046,2046,105,pop,国语,new,peaceful,negative,1,0,0
2047,2047,141,soundtrack,其他,new,peaceful,positive,1,0,0
2048,2048,129,,其他,,mad,positive,1,0,0
2049,2049,65,,,new,happy,negative,1,0,0
2050,2050,149,dance,国语,,happy,positive,1,0,0
2051,2051,80,R&B,,old,sad,negative,1,0,0
2052,2052,97,soundtrack,英语,,happy,negative,1,0,0
2053,2053,122,jazz,日语,new,happy,negative,1,0,0
2054,2054,62,dance,日语,new,mad,positive,1,0,0
2055,2055,114,dance,国语,,peaceful,negative,1,0,0
2056,2056,101,R&B,韩语,old,happy,positive,1,0,0
2057,2057,148,pop,日语,new,sad,negative,1,0,0
2058,2058,94,dance,其他,new,sad,positive,1,0,0
2059,2059,65,soundtrack,,,happy,positive,1,0,0
2060,2060,97,soundtrack,国语,new,happy,positive,1,0,0
2061,2061,102,soundtrack,日语,new,happy,negative,1,0,0
2062,2062,99,soundtrack,国语,,mad,positive,1,0,0
2063,2063,67,R&B,日语,new,sad,positive,1,0,0
2064,2064,120,jazz,,new,mad,negative,1,0,0
2065,2065,86,soundtrack,国语,old,mad,negative,1,0,0
2066,2066,66,dance,,new,mad,negative,1,0,0
2067,2067,75,,国语,old,peaceful,negative,1,0,0
2068,2068,91,,韩语,old,peaceful,negative,1,0,0
2069,2069,100,jazz,国语,new,peaceful,negative,1,0,0
2070,2070,68,R&B,英语,old,happy,negative,1,0,0
2071,2071,139,pop,日语,old,sad,positive,1,0,0
2072,2072,86,pop,其他,,sad,negative,1,0,0
2073,2073,120,,国语,old,happy,negative,1,0,0
2074,2074,139,soundtrack,韩语,new,peaceful,positive,1,0,0
2075,2075,109,dance,其他,,mad,negative,1,0,0
2076,2076,114,soundtrack,韩语,,happy,negative,1,0,0
2077,2077,143,soundtrack,日语,new,peaceful,negative,1,0,0
2078,2078,84,R&B,英语,,happy,positive,1,0,0
2079,2079,64,,其他,,happy,positive,1,0,0
2080,2080,135,,日语,old,happy,negative,1,0,0
2081,2081,126,soundtrack,英语,old,mad,positive,1,0,0
2082,2082,96,pop,其他,new,peaceful,positive,1,0,0
2083,2083,144,soundtrack,韩语,,sad,positive,1,0,0
2084,2084,124,soundtrack,国语,new,sad,positive,1,0,0
2085,2085,97,soundtrack,其他,new,peaceful,positive,1,0,0
2086,2086,71,R&B,日语,new,peaceful,negative,1,0,0
2087,2087,148,R&B,韩语,new,mad,positive,1,0,0
2088,2088,85,R&B,其他,old,peaceful,negative,1,0,0
2089,2089,85,pop,其他,old,happy,negative,1,0,0
2090,2090,67,,,,happy,negative,1,0,0
2091,2091,129,soundtrack,韩语,new,peaceful,negative,1,0,0
2092,2092,121,jazz,,old,sad,positive,1,0,0
2093,2093,91,,其他,old,peaceful,negative,1,0,0
2094,2094,62,R&B,,new,peaceful,negative,1,0,0
2095,2095,114,soundtrack,韩语,,happy,positive,1,0,0
2096,2096,113,dance,其他,,mad,positive,1,0,0
2097,2097,89,R&B,,new,sad,negative,1,0,0
2098,2098,60,dance,其他,new,mad,negative,1,0,0
2099,2099,81,,其他,new,peaceful,negative,1,0,0
2100,2100,91,,英语,old,happy,negative,1,0,0
2101,2101,68,pop,其他,,mad,positive,1,0,0
2102,2102,117,R&B,国语,,peaceful,positive,1,0,0
2103,2103,119,dance,其他,,peaceful,negative,1,0,0
2104,2104,130,,国语,new,peaceful,positive,1,0,0
2105,2105,81,jazz,韩语,new,mad,negative,1,0,0
2106,2106,127,jazz,,,happy,negative,1,0,0
2107,2107,73,dance,,,happy,positive,1,0,0
2108,2108,119,jazz,日语,new,happy,positive,1,0,0
2109,2109,80,soundtrack,其他,old,sad,negative,1,0,0
2110,2110,122,R&B,其他,,mad,negative,1,0,0
2111,2111,147,jazz,英语,old,peaceful,positive,1,0,0
2112,2112,79,jazz,,new,sad,negative,1,0,0
2113,2113,123,R&B,韩语,,peaceful,positive,1,0,0
2114,2114,74,pop,韩语,new,peaceful,negative,1,0,0
2115,2115,104,soundtrack,韩语,old,happy,negative,1,0,0
2116,2116,67,jazz,韩语,,peaceful,positive,1,0,0
2117,2117,60,jazz,英语,old,happy,negative,1,0,0
2118,2118,127,pop,日语,old,sad,positive,1,0,0
2119,2119,112,,,new,happy,positive,1,0,0
2120,2120,106,R&B,英语,,peaceful,negative,1,0,0
2121,2121,76,pop,,new,sad,positive,1,0,0
2122,2122,66,jazz,,,mad,negative,1,0,0
2123,2123,91,R&B,,new,sad,negative,1,0,0
2124,2124,124,,,new,mad,positive,1,0,0
2125,2125,75,R&B,韩语,,mad,positive,1,0,0
2126,2126,60,R&B,其他,,happy,negative,1,0,0
2127,2127,61,dance,其他,,happy,negative,1,0,0
2128,2128,147,pop,韩语,new,mad,positive,1,0,0
2129,2129,142,R&B,国语,new,happy,positive,1,0,0
2130,2130,126,jazz,,new,mad,positive,1,0,0
2131,2131,74,,国语,old,sad,negative,1,0,0
2132,2132,62,jazz,,new,happy,negative,1,0,0
2133,2133,67,R&B,日语,new,happy,positive,1,0,0
2134,2134,121,pop,国语,,happy,negative,1,0,0
2135,2135,61,pop,国语,new,mad,positive,1,0,0
2136,2136,142,,国语,,sad,positive,1,0,0
2137,2137,69,R&B,其他,new,sad,negative,1,0,0
2138,2138,99,soundtrack,国语,old,sad,positive,1,0,0
2139,2139,88,R&B,韩语,new,sad,positive,1,0,0
2140,2140,111,jazz,英语,old,mad,negative,1,0,0
2141,2141,146,,国语,new,mad,negative,1,0,0
2142,2142,78,pop,韩语,,peaceful,positive,1,0,0
2143,2143,69,jazz,其他,,mad,positive,1,0,0
2144,2144,97,pop,韩语,old,peaceful,positive,1,0,0
2145,2145,65,soundtrack,日语,new,mad,positive,1,0,0
2146,2146,61,dance,英语,,mad,negative,1,0,0
2147,2147,60,dance,日语,,happy,positive,1,0,0
2148,2148,66,soundtrack,韩语,old,sad,positive,1,0,0
2149,2149,112,,日语,new,mad,positive,1,0,0
2150,2150,140,dance,韩语,,sad,positive,1,0,0
2151,2151,127,,英语,new,sad,negative,1,0,0
2152,2152,111,,国语,,peaceful,positive,1,0,0
2153,2153,94,,国语,new,happy,negative,1,0,0
2154,2154,146,pop,韩语,,sad,negative,1,0,0
2155,2155,142,jazz,日语,,peaceful,positive,1,0,0
2156,2156,60,R&B,,old,peaceful,negative,1,0,0
2157,2157,104,dance,英语,old,peaceful,positive,1,0,0
2158,2158,100,,国语,new,mad,negative,1,0,0
2159,2159,134,jazz,,new,happy,negative,1,0,0
2160,2160,69,,日语,old,sad,positive,1,0,0
2161,2161,74,soundtrack,日语,new,peaceful,negative,1,0,0
2162,2162,138,soundtrack,国语,new,happy,positive,1,0,0
2163,2163,124,R&B,其他,new,happy,positive,1,0,0
2164,2164,106,dance,日语,new,peaceful,positive,1,0,0
2165,2165,61,pop,国语,old,happy,negative,1,0,0
2166,2166,135,soundtrack,英语,old,sad,negative,1,0,0
2167,2167,107,soundtrack,国语,,happy,negative,1,0,0
2168,2168,85,jazz,其他,old,sad,negative,1,0,0
2169,2169,64,pop,,old,peaceful,positive,1,0,0
2170,2170,144,,国语,old,happy,negative,1,0,0
2171,2171,84,soundtrack,其他,old,sad,negative,1,0,0
2172,2172,61,R&B,韩语,old,sad,positive,1,0,0
2173,2173,60,pop,其他,,peaceful,negative,1,0,0
2174,2174,71,,国语,,mad,positive,1,0,0
2175,2175,82,R&B,其他,,sad,negative,1,0,0
2176,2176,61,R&B,日语,new,mad,negative,1,0,0
2177,2177,134,R&B,英语,new,peaceful,positive,1,0,0
2178,2178,137,R&B,英语,new,peaceful,positive,1,0,0
2179,2179,72,R&B,韩语,,peaceful,positive,1,0,0
2180,2180,141,soundtrack,韩语,old,sad,negative,1,0,0
2181,2181,118,soundtrack,日语,new,mad,positive,1,0,0
2182,2182,80,R&B,英语,,mad,negative,1,0,0
2183,2183,129,jazz,日语,,peaceful,negative,1,0,0
2184,2184,114,dance,韩语,,mad,positive,1,0,0
2185,2185,72,R&B,英语,old,peaceful,positive,1,0,0
2186,2186,79,dance,其他,,mad,positive,1,0,0
2187,2187,80,R&B,日语,old,mad,negative,1,0,0
2188,2188,92,,,new,sad,negative,1,0,0
2189,2189,79,pop,英语,new,sad,positive,1,0,0
2190,2190,89,jazz,国语,new,peaceful,positive,1,0,0
2191,2191,113,R&B,韩语,old,sad,positive,1,0,0
2192,2192,116,pop,其他,,mad,positive,1,0,0
2193,2193,141,pop,其他,new,sad,positive,1,0,0
2194,2194,91,soundtrack,日语,new,happy,negative,1,0,0
2195,2195,131,jazz,韩语,,happy,negative,1,0,0
2196,2196,129,,其他,new,sad,positive,1,0,0
2197,2197,62,jazz,国语,,mad,negative,1,0,0
2198,2198,147,jazz,日语,,happy,negative,1,0,0
2199,2199,68,,韩语,old,sad,positive,1,0,0
2200,2200,62,jazz,国语,,happy,positive,1,0,0
2201,2201,65,,其他,old,happy,positive,1,0,0
2202,2202,108,jazz,日语,old,peaceful,positive,1,0,0
2203,2203,74,,,new,sad,negative,1,0,0
2204,2204,140,dance,韩语,old,happy,positive,1,0,0
2205,2205,120,jazz,其他,new,peaceful,positive,1,0,0
2206,2206,66,soundtrack,其他,old,sad,positive,1,0,0
2207,2207,75,dance,,new,sad,negative,1,0,0
2208,2208,117,pop,国语,old,sad,negative,1,0,0
2209,2209,119,dance,日语,old,happy,positive,1,0,0
2210,2210,110,dance,日语,new,mad,negative,1,0,0
2211,2211,74,R&B,国语,old,peaceful,negative,1,0,0
2212,2212,71,soundtrack,,new,peaceful,positive,1,0,0
2213,2213,60,jazz,,old,happy,positive,1,0,0
2214,2214,99,soundtrack,日语,old,happy,positive,1,0,0
2215,2215,148,,国语,new,peaceful,positive,1,0,0
2216,2216,64,soundtrack,国语,old,mad,positive,1,0,0
2217,2217,147,R&B,英语,,happy,positive,1,0,0
2218,2218,109,dance,日语,new,peaceful,positive,1,0,0
2219,2219,74,dance,日语,,happy,positive,1,0,0
2220,2220,106,,韩语,new,peaceful,negative,1,0,0
2221,2221,146,soundtrack,日语,old,happy,negative,1,0,0
2222,2222,112,,日语,new,happy,negative,1,0,0
2223,2223,107,pop,英语,old,sad,positive,1,0,0
2224,2224,71,pop,英语,old,mad,positive,1,0,0
2225,2225,146,R&B,日语,new,happy,negative,1,0,0
2226,2226,119,R&B,其他,old,happy,negative,1,0,0
2227,2227,107,pop,英语,new,happy,positive,1,0,0
2228,2228,122,jazz,韩语,new,happy,negative,1,0,0
2229,2229,119,dance,国语,old,peaceful,negative,1,0,0
2230,2230,149,,英语,old,sad,positive,1,0,0
2231,2231,87,R&B,日语,,peaceful,positive,1,0,0
2232,2232,120,,其他,new,peaceful,negative,1,0,0
2233,2233,99,pop,其他,,peaceful,positive,1,0,0
2234,2234,118,jazz,日语,old,mad,positive,1,0,0
2235,2235,97,R&B,日语,,happy,negative,1,0,0
2236,2236,67,R&B,,,mad,positive,1,0,0
2237,2237,144,R&B,韩语,,sad,positive,1,0,0
2238,2238,136,R&B,,,mad,negative,1,0,0
2239,2239,72,R&B,,,mad,positive,1,0,0
2240,2240,106,,日语,new,happy,positive,1,0,0
2241,2241,87,dance,其他,,mad,negative,1,0,0
2242,2242,93,pop,日语,old,sad,positive,1,0,0
2243,2243,116,soundtrack,英语,new,mad,positive,1,0,0
2244,2244,62,jazz,国语,,mad,positive,1,0,0
2245,2245,122,soundtrack,,old,mad,negative,1,0,0
2246,2246,89,soundtrack,,old,peaceful,positive,1,0,0
2247,2247,142,jazz,韩语,new,sad,negative,1,0,0
2248,2248,132,soundtrack,国语,new,peaceful,positive,1,0,0
2249,2249,131,pop,韩语,new,sad,negative,1,0,0
2250,2250,121,pop,韩语,,mad,negative,1,0,0
2251,2251,76,,其他,new,sad,positive,1,0,0
2252,2252,60,,英语,old,happy,positive,1,0,0
2253,2253,139,pop,日语,old,mad,negative,1,0,0
2254,2254,82,R&B,,old,peaceful,positive,1,0,0
2255,2255,82,R&B,,,peaceful,negative,1,0,0
2256,2256,82,pop,,old,mad,negative,1,0,0
2257,2257,95,pop,其他,old,happy,positive,1,0,0
2258,2258,93,dance,英语,old,happy,negative,1,0,0
2259,2259,132,R&B,英语,new,happy,negative,1,0,0
2260,2260,110,pop,韩语,,happy,positive,1,0,0
2261,2261,128,soundtrack,英语,old,happy,positive,1,0,0
2262,2262,128,,国语,,mad,negative,1,0,0
2263,2263,116,dance,日语,old,happy,positive,1,0,0
2264,2264,97,pop,英语,new,peaceful,negative,1,0,0
2265,2265,140,dance,,new,happy,negative,1,0,0
2266,2266,105,dance,英语,new,peaceful,positive,1,0,0
2267,2267,74,pop,其他,,sad,negative,1,0,0
2268,2268,89,dance,日语,,peaceful,positive,1,0,0
2269,2269,138,,日语,old,happy,positive,1,0,0
2270,2270,109,,其他,,peaceful,negative,1,0,0
2271,2271,60,,日语,,mad,positive,1,0,0
2272,2272,86,soundtrack,其他,new,mad,positive,1,0,0
2273,2273,91,jazz,国语,old,mad,negative,1,0,0
2274,2274,141,,国语,new,sad,positive,1,0,0
2275,2275,131,,国语,,mad,negative,1,0,0
2276,2276,85,pop,其他,old,happy,negative,1,0,0
2277,2277,136,dance,其他,old,happy,negative,1,0,0
2278,2278,112,dance,国语,old,sad,negative,1,0,0
2279,2279,109,,韩语,old,happy,negative,1,0,0
2280,2280,106,,其他,,sad,negative,1,0,0
2281,2281,109,dance,,,sad,negative,1,0,0
2282,2282,112,jazz,英语,,mad,positive,1,0,0
2283,2283,122,,国语,,sad,negative,1,0,0
2284,2284,104,pop,日语,,happy,negative,1,0,0
2285,2285,110,dance,英语,,sad,negative,1,0,0
2286,2286,94,soundtrack,韩语,new,peaceful,positive,1,0,0
2287,2287,113,jazz,日语,new,happy,negative,1,0,0
2288,2288,130,jazz,国语,old,sad,positive,1,0,0
2289,2289,118,dance,日语,,peaceful,positive,1,0,0
2290,2290,121,dance,日语,old,mad,negative,1,0,0
2291,2291,66,,国语,old,sad,positive,1,0,0
2292,2292,104,,韩语,new,sad,negative,1,0,0
2293,2293,62,jazz,英语,old,peaceful,negative,1,0,0
2294,2294,142,R&B,其他,new,peaceful,positive,1,0,0
2295,2295,147,pop,国语,old,mad,negative,1,0,0
2296,2296,87,soundtrack,,new,peaceful,positive,1,0,0
2297,2297,108,soundtrack,韩语,old,happy,positive,1,0,0
2298,2298,123,dance,其他,old,mad,positive,1,0,0
2299,2299,72,dance,,,mad,negative,1,0,0
2300,2300,139,R&B,英语,old,mad,negative,1,0,0
2301,2301,92,dance,日语,new,happy,negative,1,0,0
2302,2302,124,pop,韩语,new,mad,negative,1,0,0
2303,2303,127,soundtrack,,,happy,negative,1,0,0
2304,2304,66,dance,国语,old,sad,negative,1,0,0
2305,2305,87,pop,,,peaceful,negative,1,0,0
2306,2306,78,,日语,,sad,positive,1,0,0
2307,2307,87,dance,,,sad,positive,1,0,0
2308,2308,136,R&B,,old,sad,positive,1,0,0
2309,2309,130,R&B,国语,new,mad,positive,1,0,0
2310,2310,95,,日语,,peaceful,positive,1,0,0
2311,2311,93,jazz,,,happy,negative,1,0,0
2312,2312,141,soundtrack,,new,peaceful,negative,1,0,0
2313,2313,148,jazz,日语,new,happy,negative,1,0,0
2314,2314,108,soundtrack,,,happy,negative,1,0,0
2315,2315,81,R&B,国语,old,mad,negative,1,0,0
2316,2316,109,jazz,其他,old,happy,negative,1,0,0
2317,2317,143,soundtrack,国语,new,mad,negative,1,0,0
2318,2318,113,R&B,国语,old,mad,negative,1,0,0
2319,2319,104,soundtrack,日语,new,happy,positive,1,0,0
2320,2320,100,,国语,old,sad,negative,1,0,0
2321,2321,120,pop,韩语,,peaceful,positive,1,0,0
2322,2322,67,jazz,韩语,,peaceful,negative,1,0,0
2323,2323,116,jazz,其他,old,peaceful,negative,1,0,0
2324,2324,95,,日语,,peaceful,negative,1,0,0
2325,2325,109,pop,国语,old,peaceful,positive,1,0,0
2326,2326,139,jazz,日语,new,mad,negative,1,0,0
2327,2327,72,pop,,old,sad,negative,1,0,0
2328,2328,81,pop,日语,new,sad,negative,1,0,0
2329,2329,93,,,new,mad,positive,1,0,0
2330,2330,146,soundtrack,国语,old,happy,positive,1,0,0
2331,2331,136,R&B,日语,old,sad,positive,1,0,0
2332,2332,128,,英语,,mad,negative,1,0,0
2333,2333,64,soundtrack,其他,,mad,negative,1,0,0
2334,2334,98,jazz,国语,,peaceful,positive,1,0,0
2335,2335,137,dance,英语,old,happy,negative,1,0,0
2336,2336,112,soundtrack,,old,mad,positive,1,0,0
2337,2337,84,,日语,new,sad,positive,1,0,0
2338,2338,136,,韩语,,peaceful,negative,1,0,0
2339,2339,142,,,old,happy,positive,1,0,0
2340,2340,116,R&B,韩语,new,sad,negative,1,0,0
2341,2341,83,,其他,,happy,negative,1,0,0
2342,2342,95,pop,国语,old,mad,positive,1,0,0
2343,2343,129,jazz,其他,old,peaceful,positive,1,0,0
2344,2344,60,pop,韩语,new,mad,negative,1,0,0
2345,2345,73,,英语,,peaceful,positive,1,0,0
2346,2346,148,dance,韩语,new,sad,positive,1,0,0
2347,2347,128,jazz,日语,old,sad,negative,1,0,0
2348,2348,138,soundtrack,其他,,mad,negative,1,0,0
2349,2349,67,pop,国语,,mad,negative,1,0,0
2350,2350,134,soundtrack,其他,,mad,positive,1,0,0
2351,2351,107,dance,英语,new,sad,negative,1,0,0
2352,2352,66,,其他,new,happy,positive,1,0,0
2353,2353,115,jazz,其他,old,mad,positive,1,0,0
2354,2354,145,,英语,,happy,negative,1,0,0
2355,2355,142,R&B,国语,,sad,negative,1,0,0
2356,2356,102,soundtrack,韩语,old,sad,positive,1,0,0
2357,2357,60,,国语,,happy,negative,1,0,0
2358,2358,145,dance,韩语,new,peaceful,negative,1,0,0
2359,2359,64,R&B,英语,new,sad,positive,1,0,0
2360,2360,104,pop,国语,,peaceful,positive,1,0,0
2361,2361,75,R&B,国语,,peaceful,positive,1,0,0
2362,2362,130,soundtrack,日语,old,peaceful,positive,1,0,0
2363,2363,105,R&B,国语,,peaceful,positive,1,0,0
2364,2364,146,soundtrack,其他,,sad,positive,1,0,0
2365,2365,90,soundtrack,日语,old,happy,positive,1,0,0
2366,2366,142,dance,英语,,peaceful,negative,1,0,0
2367,2367,71,,英语,new,mad,negative,1,0,0
2368,2368,80,R&B,日语,new,sad,negative,1,0,0
2369,2369,73,R&B,韩语,old,sad,positive,1,0,0
2370,2370,61,pop,其他,new,sad,positive,1,0,0
2371,2371,79,R&B,其他,old,mad,positive,1,0,0
2372,2372,60,jazz,国语,old,sad,positive,1,0,0
2373,2373,110,jazz,韩语,new,sad,negative,1,0,0
2374,2374,129,R&B,英语,,sad,positive,1,0,0
2375,2375,113,dance,,new,peaceful,positive,1,0,0
2376,2376,149,jazz,英语,new,peaceful,negative,1,0,0
2377,2377,149,soundtrack,,old,sad,negative,1,0,0
2378,2378,63,R&B,,new,happy,positive,1,0,0
2379,2379,143,soundtrack,日语,,peaceful,positive,1,0,0
2380,2380,62,soundtrack,国语,,happy,positive,1,0,0
2381,2381,71,R&B,其他,old,happy,positive,1,0,0
2382,2382,96,,韩语,,peaceful,negative,1,0,0
2383,2383,100,pop,其他,,happy,positive,1,0,0
2384,2384,95,jazz,,,mad,negative,1,0,0
2385,2385,92,dance,,old,mad,negative,1,0,0
2386,2386,147,pop,,new,sad,negative,1,0,0
2387,2387,80,dance,,,mad,negative,1,0,0
2388,2388,65,soundtrack,国语,new,peaceful,negative,1,0,0
2389,2389,68,dance,,old,sad,positive,1,0,0
2390,2390,116,soundtrack,日语,new,sad,negative,1,0,0
2391,2391,74,R&B,日语,new,happy,negative,1,0,0
2392,2392,112,jazz,,old,peaceful,positive,1,0,0
2393,2393,96,,,new,mad,positive,1,0,0
2394,2394,132,dance,,old,mad,negative,1,0,0
2395,2395,89,dance,国语,new,mad,negative,1,0,0
2396,2396,104,dance,其他,new,peaceful,positive,1,0,0
2397,2397,60,R&B,其他,old,happy,positive,1,0,0
2398,2398,69,,其他,,mad,negative,1,0,0
2399,2399,114,soundtrack,英语,new,sad,negative,1,0,0
