,type,goods_whole_sale,video_like,video_comment,video_forward,bgm,bpm,genre,language,public_time,attitude,emotion
838,文具玩具图书类,25.0,0.0,0.0,0.0,Salt - Ava Max,129.1992188,Pop,英语,2020/4/16,negative,happy
839,文具玩具图书类,180.0,0.0,0.0,0.0,Ever Eternity - Dennis Kuo,161.49902340000003,EasyListening,纯音乐,2012/9/7,positive,sad
840,文具玩具图书类,117.0,0.0,0.0,0.0,Last Reunion - Peter Roe,69.83741554,Pop,纯音乐,2014/12/16,positive,sad
841,文具玩具图书类,418.0,0.0,0.0,0.0,雪见·落入凡尘 - 麦振鸿,89.10290948,Soundtrack,纯音乐,2009/6/18,positive,sad
842,文具玩具图书类,300.0,0.0,0.0,0.0,我喜欢你 你这句话我等了好久 - 精神领袖你阿政,92.28515625,rock,,,,mad
843,文具玩具图书类,108.0,0.0,0.0,0.0,情人知己 - 车厘子的车车,112.3471467,Pop,粤语,1992/9/2,negative,sad
844,文具玩具图书类,41000.0,0.0,0.0,0.0,没有喝够 - 门小强,129.1992188,Pop,国语,2019/1/7,positive,sad
845,文具玩具图书类,31.0,0.0,0.0,0.0,天之大 - 童雅路,86.1328125,Pop,国语,2020/4/25,positive,sad
846,文具玩具图书类,3302.0,0.0,0.0,0.0,百花香 - 魏新雨,161.49902340000003,blues,国语,2019/9/26,positive,sad
847,文具玩具图书类,53.0,0.0,0.0,0.0,Hello Zepp - Charlie Clouser,135.9991776,Soundtrack,纯音乐,2004/10/5,positive,peaceful
848,文具玩具图书类,299.0,0.0,0.0,0.0,超级喜欢你 - 金南玲、李俊佑,112.3471467,Pop,国语,2018/4/28,negative,peaceful
849,文具玩具图书类,889.0,0.0,0.0,0.0,Jhak maar ke - 虞姬、圈妹,123.046875,Pop,纯音乐,2013/3/18,positive,sad
850,文具玩具图书类,28000.0,230.0,12.0,0.0,旧梦一场 - 小,129.1992188,hiphop,,,positive,happy
851,文具玩具图书类,28000.0,486.0,3.0,1.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
852,文具玩具图书类,28000.0,6487.0,96.0,30.0,布谷鸟 - 未知,92.28515625,blues,国语,2017/9/11,positive,happy
853,文具玩具图书类,28000.0,5180.0,52.0,40.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
854,文具玩具图书类,28000.0,5939.0,65.0,21.0,布谷鸟 - 拂桑,92.28515625,blues,国语,2017/9/11,positive,happy
855,文具玩具图书类,28000.0,11000.0,120.0,31.0,布谷鸟 - 未知,92.28515625,blues,国语,2017/9/11,positive,happy
856,文具玩具图书类,28000.0,12000.0,122.0,60.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
857,文具玩具图书类,28000.0,26000.0,195.0,197.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
858,文具玩具图书类,28000.0,182000.0,2581.0,636.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
859,文具玩具图书类,15000.0,14.0,0.0,0.0,恋人未满 (片段) - 颜人中,117.4538352,R&B,国语,2001/9/11,negative,happy
860,文具玩具图书类,15000.0,18.0,15.0,1.0,mojito - 未知,117.4538352,Pop,国语,2020/6/12,negative,mad
861,文具玩具图书类,15000.0,9.0,10.0,0.0,mojito - 未知,117.4538352,Pop,国语,2020/6/12,negative,mad
862,文具玩具图书类,15000.0,22.0,2.0,0.0,Mojito - 周杰伦,117.4538352,Pop,国语,2020/6/12,negative,mad
863,文具玩具图书类,15000.0,19.0,0.0,1.0,Superstar - Beatrich,117.4538352,Dance,英语,2017/7/21,negative,happy
864,文具玩具图书类,8370.0,42.0,1.0,1.0,布谷鸟 - 安子与九妹,92.28515625,blues,,,positive,happy
865,文具玩具图书类,15000.0,28.0,3.0,0.0,mojito - 未知,117.4538352,Pop,国语,2020/6/12,negative,mad
866,文具玩具图书类,15000.0,41.0,5.0,3.0,陈塘关哪吒 (DJ版) - 98k,117.4538352,reggae,其他,2019/8/5,negative,happy
867,文具玩具图书类,15000.0,52.0,29.0,3.0,减肥歌 - 刘奕辰,117.4538352,blues,国语,2019/4/2,negative,peaceful
868,文具玩具图书类,8370.0,16.0,1.0,0.0,Romeo's Tune - Pajaro Sunrise,86.1328125,Folk,英语,2006/1/1,positive,mad
869,文具玩具图书类,12000.0,64000.0,1127.0,902.0,New Face - 69,129.1992188,Dance,纯音乐,2020/6/4,negative,mad
870,文具玩具图书类,8370.0,32.0,1.0,0.0,最火小黄鸭 - 沈梦逸,151.99908090000002,Pop,其他,2018/10/19,positive,mad
871,文具玩具图书类,8370.0,23.0,1.0,0.0,布谷鸟 - 安子与九妹,92.28515625,blues,,,positive,happy
872,文具玩具图书类,8370.0,54.0,1.0,0.0,军训歌 - 萌萌哒天团,71.77734375,Pop,国语,2015/8/26,positive,happy
873,文具玩具图书类,8370.0,269.0,11.0,1.0,小黄鸭 (DJ版) - 山河、唐总,151.99908090000002,Dance,纯音乐,2018/10/23,positive,mad
874,文具玩具图书类,19000.0,40.0,3.0,0.0,We Will Rock You - Max Raabe,89.10290948,rock,英语,2013/7/30,positive,happy
875,文具玩具图书类,19000.0,50.0,1.0,1.0,EA7嘟嘟喂嘟嘟 不摇都是猪 - 六月,135.9991776,hiphop,纯音乐,2019/8/25,positive,happy
876,文具玩具图书类,19000.0,17.0,1.0,0.0,EA7嘟嘟喂嘟嘟 不摇都是猪 - 六月,135.9991776,hiphop,纯音乐,2019/8/25,positive,happy
877,文具玩具图书类,19000.0,33.0,2.0,1.0,쥐가 백마리 (一百只老鼠) - 七公主,92.28515625,Children,韩语,2005/6/11,positive,happy
878,文具玩具图书类,19000.0,9.0,1.0,0.0,EA7嘟嘟喂嘟嘟 不摇都是猪 - 六月,135.9991776,hiphop,纯音乐,2019/8/25,positive,happy
879,文具玩具图书类,19000.0,58.0,1.0,0.0,哎呀呀 - 小爱与花儿乐队,123.046875,hiphop,国语,2018/6/19,negative,mad
880,文具玩具图书类,19000.0,11.0,0.0,0.0,爱的魔法 - 阮豆,95.703125,country,国语,2017/8/11,negative,peaceful
881,文具玩具图书类,19000.0,18.0,1.0,0.0,빙고 (아싸) (答对了)(广场舞版) - Turtles,135.9991776,Pop,韩语,2004/11/16,positive,sad
882,文具玩具图书类,19000.0,26.0,1.0,0.0,サンデーモーニング (星期天的早晨) - つじあやの,117.4538352,blues,日语,2002/4/17,positive,happy
883,文具玩具图书类,22000.0,101.0,2.0,0.0,Nothing to Fear - Dexter Britain,123.046875,Electronica,纯音乐,2014/11/3,positive,happy
884,文具玩具图书类,22000.0,4.0,3.0,0.0,Horizon - Janji,129.1992188,Electronica,纯音乐,2014/11/26,positive,sad
885,文具玩具图书类,22000.0,1328.0,85.0,17.0,Dopis Bez Adresy - Jiří Vašíček、Orchestr Gustava Broma,172.265625,Pop,英语,2018/5/18,,happy
886,文具玩具图书类,60000.0,24000.0,60.0,2913.0,Bloom of Youth (风华正茂) - Key Sounds Label,135.9991776,Soundtrack,纯音乐,2010/6/25,positive,happy
887,文具玩具图书类,22000.0,257000.0,8379.0,0.0,This Love of Mine - kenny dorham,135.9991776,Jazz,纯音乐,1960/2/11,negative,happy
888,文具玩具图书类,2098.0,9364.0,525.0,368.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
889,文具玩具图书类,2098.0,41.0,4.0,0.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
890,文具玩具图书类,264000.0,2554.0,203.0,30.0,爱的苦酒 - 林翠萍,107.6660156,Pop,国语,1990/3/1,negative,happy
891,文具玩具图书类,264000.0,4866.0,57.0,44.0,She Wants Me Dead - Cazzette、AronChupa、The High,107.6660156,Dance,英语,2016/5/13,positive,happy
892,文具玩具图书类,264000.0,9039.0,368.0,462.0,María (完整原版) - 赵梓婷,99.38401442,hiphop,,,,sad
893,文具玩具图书类,264000.0,97000.0,5510.0,2039.0,帝国のマーチ (ダース・ベイダーのテーマ) - 栗コーダーカルテット,107.6660156,Soundtrack,纯音乐,2006/7/5,positive,sad
894,文具玩具图书类,264000.0,177000.0,7815.0,5516.0,MAMAMOO-WIND FLOWER（AKEN Remix） - AKEN,112.3471467,Pop,韩语,2019/1/23,negative,happy
895,文具玩具图书类,9317.0,394.0,28.0,8.0,奶牛咖啡 (Original mix) - 林子于,129.1992188,Pop,纯音乐,2020/3/10,negative,sad
896,文具玩具图书类,9317.0,425.0,37.0,23.0,это ли счастье - 周林辉,103.359375,Dance,国语,2020/6/23,negative,happy
897,文具玩具图书类,12000.0,11.0,1.0,0.0,小萌宝 (片段) - 宋子楚,112.3471467,Children,国语,2019/11/2,positive,happy
898,文具玩具图书类,12000.0,569.0,21.0,34.0,酒干倘卖无 - 孙露,112.3471467,Soundtrack,国语,2016/3/9,positive,peaceful
899,文具玩具图书类,21000.0,1349.0,56.0,183.0,官方回答 - O.WEN,99.38401442,hiphop,,,,sad
900,文具玩具图书类,3892.0,47.0,2.0,1.0,童年 (片段) - 打碗哥,129.1992188,hiphop,,,,happy
901,文具玩具图书类,3892.0,79.0,1.0,0.0,童年 (片段) - 打碗哥,129.1992188,hiphop,,,,happy
902,文具玩具图书类,21000.0,5259.0,478.0,278.0,官方回答 - O.WEN,99.38401442,hiphop,,,,sad
903,文具玩具图书类,3892.0,88.0,4.0,5.0,童年 (片段) - 打碗哥,129.1992188,hiphop,,,,happy
904,文具玩具图书类,6183.0,77000.0,645.0,680.0,A Thousand Miles - Josh Vietti,95.703125,Pop,纯音乐,2012/10/30,negative,happy
905,文具玩具图书类,21000.0,1266.0,224.0,68.0,官方回答 - O.WEN,99.38401442,hiphop,,,,sad
906,文具玩具图书类,14000.0,59.0,2.0,1.0,欢乐颂 - 陈咏、陈娇,117.4538352,WorldMusic,国语,2016/6/17,positive,happy
907,文具玩具图书类,14000.0,30.0,6.0,1.0,有何不可 - 文武贝,151.99908090000002,blues,,,positive,sad
908,文具玩具图书类,14000.0,137.0,16.0,11.0,有何不可 - 文武贝,151.99908090000002,blues,,,positive,sad
909,文具玩具图书类,14000.0,490.0,53.0,34.0,明天，你好 - 牛奶咖啡,129.1992188,Pop,国语,2011/7/11,positive,sad
910,文具玩具图书类,14000.0,386.0,17.0,14.0,Dream It Possible - 张靓颖,123.046875,Pop,国语,2015/11/26,positive,happy
911,文具玩具图书类,14000.0,667.0,50.0,32.0,你存在 - 陈一靓,123.046875,blues,,,,happy
912,文具玩具图书类,14000.0,327.0,22.0,5.0,星月糖 (片段) - 黎林添娇,95.703125,Pop,国语,2020/5/16,negative,peaceful
913,文具玩具图书类,14000.0,594.0,21.0,49.0,это ли счастье (热搜版) - 小猫多鱼,103.359375,Dance,国语,2020/6/1,negative,happy
914,文具玩具图书类,19.0,0.0,0.0,0.0,Small Axe (Paul & Price Remix) - Bob Marley & The Wailers,107.6660156,rock,英语,2015/11/5,,happy
915,文具玩具图书类,14000.0,762.0,24.0,56.0,大田后生仔 (DJ豪大大版) - 王玉萌、豪大大,129.1992188,hiphop,国语,2019/11/8,positive,mad
916,文具玩具图书类,21000.0,2131.0,94.0,43.0,糸くり - rikki,143.5546875,metal,日语,2002/8/21,,happy
917,文具玩具图书类,14000.0,4786.0,196.0,222.0,少年,89.10290948,Pop,国语,2019/11/14,negative,peaceful
918,文具玩具图书类,6786.0,5.0,0.0,1.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
919,文具玩具图书类,6786.0,29.0,1.0,3.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
920,文具玩具图书类,1120.0,0.0,0.0,0.0,酒醉的蝴蝶 (水兵舞版) - 丹尼·翁,151.99908090000002,hiphop,,,,happy
921,文具玩具图书类,6786.0,111.0,4.0,1.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
922,文具玩具图书类,19.0,0.0,0.0,0.0,Small Axe - Bob Marley & The Wailers,107.6660156,rock,英语,2004/2/10,positive,happy
923,文具玩具图书类,6786.0,31.0,1.0,5.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
924,文具玩具图书类,6786.0,41.0,9.0,0.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
925,文具玩具图书类,6786.0,42.0,2.0,0.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
926,文具玩具图书类,6786.0,5.0,0.0,0.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
927,文具玩具图书类,484.0,0.0,0.0,0.0,小星星 (片段) - 浪子康,135.9991776,country,国语,2020/4/16,positive,peaceful
928,文具玩具图书类,6786.0,99.0,7.0,4.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
929,文具玩具图书类,6786.0,2.0,0.0,0.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
930,文具玩具图书类,21000.0,25000.0,2095.0,1645.0,惊雷 (改编版片段) - 网络歌手,86.1328125,rock,,,,happy
931,文具玩具图书类,484.0,0.0,0.0,0.0,小星星 - 浪子康,172.265625,country,国语,2019/6/5,positive,happy
932,文具玩具图书类,6786.0,24.0,1.0,0.0,孤芳自赏 (改编版) - 网络歌手,86.1328125,rock,国语,2019/11/12,negative,happy
933,文具玩具图书类,694.0,0.0,0.0,0.0,夏日炎炎有你超甜 (DJ完整版) - 刘士鸣,129.1992188,Dance,国语,2020/6/23,,happy
934,文具玩具图书类,9093.0,403.0,24.0,17.0,还有我 - 悦开心,143.5546875,Pop,国语,2019/9/17,positive,happy
935,文具玩具图书类,9093.0,1182.0,52.0,120.0,后继者 - 任然,129.1992188,Pop,国语,2016/11/25,negative,peaceful
936,文具玩具图书类,9093.0,43000.0,2024.0,3265.0,爱 存在 (DJ版) - 未知,123.046875,hiphop,国语,2020/7/6,negative,happy
937,文具玩具图书类,11000.0,0.0,0.0,0.0,Journey - Capo Productions,75.99954044,rock,纯音乐,2010/1/1,positive,happy
938,文具玩具图书类,2660.0,0.0,0.0,0.0,123木头人 (片段) - 蓝心羽,117.4538352,blues,国语,2012/10/18,negative,peaceful
939,文具玩具图书类,1850.0,0.0,0.0,0.0,潇湘子 - 霹雳英雄布袋戏,151.99908090000002,Soundtrack,纯音乐,1997/1/1,positive,happy
940,文具玩具图书类,2.0,0.0,0.0,0.0,百战成诗 (3燃情版) (含音效) - 萧忆情Alex、不才、小爱的妈、肥皂菌、笛呆子囚牛、李冠辰、佑旻yomi、情桑_Eric、江晓晖、金弦、周延英（英子-effie）、陌秋离、畅畅酱、章鱼烧正太、潇潇雨、栩影、倪莫问、老虎欧巴、凤冴、令狐襄儿,129.1992188,country,国语,2020/5/5,positive,happy
941,文具玩具图书类,86.0,0.0,0.0,0.0,Wrap Me in plastic (片段) - Koka,89.10290948,Dance,英语,2017/10/27,negative,happy
942,文具玩具图书类,2150.0,0.0,0.0,0.0,Clear Water - Robert Haigh,92.28515625,blues,,,,mad
943,文具玩具图书类,266.0,0.0,0.0,0.0,Larg - Elgit Doda,117.4538352,Dance,其他,2019/5/28,negative,peaceful
944,文具玩具图书类,58.0,0.0,0.0,0.0,夏日炎炎有你超甜 (完整原版片段) - 苏名哲,129.1992188,Dance,国语,2020/6/17,positive,happy
945,文具玩具图书类,161.0,0.0,0.0,0.0,莫西莫西 - 坏小欠,135.9991776,rock,纯音乐,2020/6/17,positive,happy
946,文具玩具图书类,241.0,0.0,0.0,0.0,桃花笑 - 锦零,129.1992188,Soundtrack,国语,2019/1/8,positive,happy
947,文具玩具图书类,483.0,0.0,0.0,0.0,女生大姨妈来了到底有多疼?男人们好好疼你女友老婆吧! - 未知,99.38401442,pop,,,,sad
948,文具玩具图书类,11.0,0.0,0.0,0.0,Don't Stay Away for Too Long - Walton Green,143.5546875,Pop,其他,2020/3/18,negative,happy
949,文具玩具图书类,3.0,0.0,0.0,0.0,干啥呢 (DJ版) - 代慧颖,123.046875,Pop,国语,2015/12/18,negative,mad
950,文具玩具图书类,2.0,0.0,0.0,0.0,如果我变成回忆 - Tank,129.1992188,Pop,国语,2009/5/29,positive,happy
951,文具玩具图书类,2546.0,0.0,0.0,0.0,怎么说我不爱你 - 耀温顺,129.1992188,Pop,国语,2011/6/30,negative,sad
952,文具玩具图书类,106.0,0.0,0.0,0.0,Pump - Valentino Khan,129.1992188,Dance,英语,2017/5/26,positive,mad
953,文具玩具图书类,483.0,0.0,0.0,0.0,女生大姨妈来了到底有多疼?男人们好好疼你女友老婆吧! - 一风之音,99.38401442,pop,,,,sad
954,文具玩具图书类,139.0,0.0,0.0,0.0,上劲儿摇 - 网络歌手,129.1992188,Dance,其他,2017/9/27,positive,happy
955,文具玩具图书类,32000.0,0.0,0.0,0.0,Rizky Ayuba-黑人抬棺（雨降天 remix） - 未知,129.1992188,hiphop,,,,mad
956,文具玩具图书类,19.0,0.0,0.0,0.0,处处吻 (正式版) - 于梓贝,117.4538352,country,粤语,2019/12/31,positive,happy
957,文具玩具图书类,19.0,0.0,0.0,0.0,处处吻 - 于梓贝,117.4538352,country,粤语,2004/12/1,positive,happy
958,食品类,1198.0,0.0,0.0,0.0,Welcome to Planet Urf - 英雄联盟,172.265625,Soundtrack,纯音乐,2015/3/1,positive,happy
959,食品类,32000.0,107.0,86.0,0.0,今夜的你又在和谁约会 - 未知,129.1992188,country,,,,happy
960,食品类,32000.0,85.0,36.0,1.0,ཁྱེད་དང་མཇལ། 遇见你 - CRIMSON,117.4538352,blues,,,,happy
961,食品类,8.0,0.0,0.0,0.0,新疆味道 - 王洋,99.38401442,Pop,国语,2016/6/6,positive,happy
962,食品类,32000.0,103.0,67.0,0.0,그랬었구나 (듀엣 버전) - 徐正雅、정의송,123.046875,hiphop,,,,happy
963,食品类,55.0,0.0,0.0,0.0,UNINE手写科普室--幕后大公开 - 未知,99.38401442,country,,,,sad
964,食品类,32000.0,23.0,6.0,0.0,星座少女 - TC GIRLS女团,135.9991776,Pop,国语,2019/6/27,positive,mad
965,食品类,127.0,0.0,0.0,0.0,梦中的太阳 - 洛桑甲措,161.49902340000003,jazz,,,,happy
966,食品类,32000.0,14.0,0.0,0.0,17岁 - 刘德华,80.74951172,Pop,粤语,2003/6/5,positive,happy
967,食品类,125.0,0.0,0.0,0.0,处处吻 - 亮声open,129.1992188,Pop,粤语,2004/12/1,positive,mad
968,食品类,52.0,0.0,0.0,0.0,怪我吧 (DJ沈念版) - 亦伊,117.4538352,hiphop,,,,sad
969,食品类,177.0,0.0,0.0,0.0,风情万种 - 沙粒小姐,99.38401442,Pop,国语,2020/5/29,positive,peaceful
970,食品类,2020.0,0.0,0.0,0.0,大哥走路怕过谁 (片段) - 二咖(东北话配音),143.5546875,hiphop,,,,sad
971,食品类,751.0,0.0,0.0,0.0,儿时 (DJ阿祥版) - DJ、阿祥,129.1992188,hiphop,,,,sad
972,食品类,311.0,0.0,0.0,0.0,劳作的春夏秋2 (氛围音乐) - 阿鲲,143.5546875,classical,,,,happy
973,食品类,32.0,0.0,0.0,0.0,집에 가지마 (不要回家) - GD&T.O.P,117.4538352,hiphop,韩语,2019/6/10,positive,happy
974,食品类,5080.0,0.0,0.0,0.0,花灯游 - 封茗囧菌、洛少爷,123.046875,country,国语,2016/6/7,positive,mad
975,食品类,305.0,0.0,0.0,0.0,喜悦 - 卢小旭,117.4538352,Pop,国语,2012/12/10,positive,sad
976,食品类,2020.0,0.0,0.0,0.0,大哥走路怕过谁 - 二咖(东北话配音),143.5546875,hiphop,,,,sad
977,食品类,295.0,0.0,0.0,0.0,Romeo's Tune - Pajaro Sunrise,86.1328125,Folk,英语,2006/1/1,positive,happy
978,食品类,31.0,0.0,0.0,0.0,집에 가지마 - GD&T.O.P,117.4538352,hiphop,韩语,2010/12/24,positive,happy
979,食品类,210.0,0.0,0.0,0.0,酒醉的蝴蝶 (DJ版) - 若涵,151.99908090000002,hiphop,国语,2019/9/27,negative,happy
980,食品类,308.0,0.0,0.0,0.0,劳作的春夏秋2 - 阿鲲,143.5546875,classical,纯音乐,2014/5/4,positive,happy
981,食品类,378.0,0.0,0.0,0.0,轻快 - 胡伟立,95.703125,Pop,英语,2009/8/25,positive,sad
982,食品类,3.0,0.0,0.0,0.0,就这 - 蒋先生、DJ阿金、李安芳吖,129.1992188,hiphop,纯音乐,2020/3/3,positive,happy
983,食品类,16.0,0.0,0.0,0.0,鬼火の童・鬼切、虎徹にございます! - 増田俊郎,95.703125,Soundtrack,纯音乐,2013/2/20,positive,mad
984,食品类,4953.0,0.0,0.0,0.0,The Tap Tap v Opeře 2010 - The Tap Tap,135.9991776,Pop,其他,2010/1/1,,happy
985,食品类,57.0,0.0,0.0,0.0,黄莺 - 周子雷,89.10290948,Soundtrack,国语,2016/5/20,positive,peaceful
986,食品类,81.0,0.0,0.0,0.0,微笑吧 (DJ版) - 香子,129.1992188,hiphop,国语,2020/4/8,positive,happy
987,食品类,401.0,0.0,0.0,0.0,儿时 - DJ,129.1992188,hiphop,国语,2018/2/2,positive,sad
988,食品类,5150.0,0.0,0.0,0.0,Big Big World - Michael Cramtu,99.38401442,Pop,英语,1998/1/1,negative,sad
989,食品类,16.0,0.0,0.0,0.0,卡农 (浪潮版) - 未知,89.10290948,Children,纯音乐,2019/10/6,positive,sad
990,食品类,14000.0,75.0,12.0,2.0,Indian Summer (OriginalMix) - Candido,129.1992188,Jazz,英语,2014/9/30,,happy
991,食品类,14000.0,10.0,2.0,0.0,赤伶 - 等什么君,151.99908090000002,hiphop,国语,2019/7/17,negative,mad
992,食品类,5024.0,15000.0,503.0,1844.0,Bagaikan Langit Di Sore Hari - DJ TikTok,151.99908090000002,Dance,印尼语,2020/1/29,negative,happy
993,食品类,15000.0,148.0,11.0,0.0,王者荣耀单挑王超燃BGM - 王英涛,129.1992188,rock,纯音乐,2020/4/28,negative,sad
994,食品类,153000.0,6011.0,366.0,189.0,离不开你 (Live) - 黄绮珊,89.10290948,rock,国语,2017/12/31,negative,happy
995,食品类,153000.0,8214.0,202.0,661.0,名探偵コナン メイン・テーマ (名侦探柯南 主题曲) - 大野克夫,129.1992188,Soundtrack,纯音乐,2013/4/17,negative,happy
996,食品类,153000.0,66000.0,5876.0,4690.0,Funky (Original Mix) - DNF,129.1992188,hiphop,,,,mad
997,食品类,45000.0,1069.0,47.0,113.0,Controversia Entre Richard Capote Y Guelo Ramirez - Patria Guajira,143.5546875,WorldMusic,德语,2010/4/30,,happy
998,食品类,45000.0,1733.0,38.0,197.0,Minuetto - Søren Bødker Madsen,95.703125,hiphop,,,,happy
999,食品类,45000.0,355.0,12.0,34.0,光明 (DJ阿福版) - 谭艳,129.1992188,hiphop,,,,mad
1000,食品类,45000.0,1626.0,53.0,284.0,恋人未满 (片段) - 颜人中,117.4538352,R&B,国语,2001/9/11,negative,happy
1001,食品类,56000.0,120.0,40.0,8.0,森林狂想曲 - 晴诚,135.9991776,Pop,纯音乐,2020/4/30,negative,happy
1002,食品类,56000.0,280.0,89.0,5.0,三寸天堂 - 马小郡,143.5546875,Pop,国语,2012/1/11,negative,happy
1003,食品类,56000.0,279.0,99.0,23.0,送别 - 孟贵彬,99.38401442,classical,,,,mad
1004,食品类,56000.0,250.0,67.0,13.0,三寸天堂 - 马小郡,143.5546875,Pop,国语,2012/1/11,negative,happy
1005,食品类,56000.0,425.0,116.0,12.0,苏州好风光 - 朱虹,117.4538352,country,国语,2004/7/1,negative,happy
1006,食品类,56000.0,1736.0,174.0,23.0,你在我心里无人能够代替 - 暴林,172.265625,blues,国语,2018/4/21,negative,happy
1007,食品类,56000.0,3712.0,323.0,81.0,苏州好风光 - 朱虹,117.4538352,country,国语,2004/7/1,negative,happy
1008,食品类,56000.0,5774.0,505.0,72.0,mojito - 未知,117.4538352,Pop,国语,2020/6/12,negative,mad
1009,食品类,56000.0,54000.0,3973.0,1344.0,我的唇吻不到我爱的人 - 未知,78.30255682,Pop,国语,2015/6/10,negative,happy
1010,食品类,120000.0,1465.0,51.0,0.0,名探偵コナン メイン・テーマ (名侦探柯南 主题曲) - 大野克夫,129.1992188,Soundtrack,纯音乐,2013/4/17,negative,happy
1011,食品类,120000.0,3073.0,129.0,12.0,"Get High, Live Life - Platinum Doug",123.046875,Dance,英语,2018/3/2,negative,happy
1012,食品类,6453.0,13.0,3.0,0.0,爱的魔法 - 阮豆,95.703125,country,国语,2017/8/11,negative,peaceful
1013,食品类,6453.0,30.0,2.0,1.0,哎呀呀 - 小爱与花儿乐队,123.046875,hiphop,国语,2018/6/19,negative,mad
1014,食品类,6453.0,900.0,319.0,11.0,哎呀呀 - 小爱与花儿乐队,123.046875,hiphop,国语,2018/6/19,negative,mad
1015,食品类,6453.0,54.0,8.0,0.0,마리아 (María) - 华莎,129.1992188,Pop,韩语,2020/6/29,negative,mad
1016,食品类,6453.0,157.0,21.0,0.0,마리아 (María) - 华莎,129.1992188,Pop,韩语,2020/6/29,negative,mad
1017,食品类,6453.0,131.0,10.0,0.0,마리아 (María) - 华莎,129.1992188,Pop,韩语,2020/6/29,negative,mad
1018,食品类,6453.0,111.0,14.0,3.0,医生 - 许嵩,129.1992188,Pop,国语,2011/4/1,negative,sad
1019,食品类,26000.0,118.0,2.0,0.0,铁血丹心 (二胡&中胡版) - 永安二胡,89.10290948,Pop,纯音乐,2011/12/9,negative,sad
1020,食品类,26000.0,61.0,2.0,1.0,稻香 - 周杰伦,89.10290948,Pop,国语,2008/10/15,negative,sad
1021,食品类,26000.0,145.0,3.0,0.0,为霜 - 羽肿,151.99908090000002,Pop,纯音乐,2018/2/4,negative,happy
1022,食品类,26000.0,94.0,0.0,0.0,Trouble I'm In - Twinbed,129.1992188,Soundtrack,英语,2014/6/10,negative,sad
1023,食品类,26000.0,113.0,6.0,1.0,你莫走 - 田锋、黑如霞,117.4538352,hiphop,国语,2020/4/29,negative,happy
1024,食品类,26000.0,158.0,11.0,0.0,左手指月 (古琴版) - 古琴唐彬、白无瑕,143.5546875,Pop,国语,2019/3/15,negative,sad
1025,食品类,26000.0,7358.0,270.0,8.0,时间的过客 (烟嗓版片段) - 网络歌手,83.35433468,Pop,国语,2018/5/10,negative,sad
1026,食品类,9940.0,66000.0,2462.0,1298.0,高考必背古诗词 - 杨可爱,103.359375,pop,,,,happy
1027,食品类,15000.0,316000.0,4693.0,691.0,알러뷰 (I Love You) - EXID,112.3471467,Dance,韩语,2018/11/21,negative,mad
1028,食品类,15000.0,348000.0,5723.0,692.0,第131集 咖喱咖喱 一首快乐的小童谣 - 未知,135.9991776,Soundtrack,国语,2017/6/5,negative,mad
1029,食品类,15000.0,421000.0,0.0,883.0,给我一首歌的时间 - 周杰伦,117.4538352,R&B,国语,2008/10/15,negative,happy
1030,食品类,15000.0,257000.0,0.0,1339.0,百家春 - 饶宁新,172.265625,classical,,,,mad
1031,食品类,15000.0,273000.0,3891.0,470.0,佛系少女 - 冯提莫,129.1992188,hiphop,国语,2018/2/18,negative,mad
1032,食品类,15000.0,479000.0,0.0,1368.0,潮流冠军 (MV版) - SNH48,151.99908090000002,rock,,,,happy
1033,食品类,15000.0,491000.0,7597.0,1166.0,Funky (Original Mix) - DNF,129.1992188,hiphop,,,,mad
